id,paper_id,primers,longitude,latitude,continent,sample_type,ITS1_extracted,ITS2_extracted,ITS_total,Biome,MAT,MAP,pH,year_start,year_end,year_of_sampling,manipulated
31154,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,906,906,forest,10.3,824,4.8,2011,2011,2011,FALSE
31157,Mundra_2015_315E,ITS5/ITS2,12.06,78.91,Europe,root,2812,0,2812,tundra,-5.2,394,7,0,0,NA_,FALSE
31158,Ramirez_2019_D0B2,fITS9/ITS4,8.75667,50.2442,Europe,soil,0,10057,10057,grassland,10.3,589,6.08,2014,2014,2014,FALSE
31161,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.8491,46.7326,Europe,soil,0,31188,31188,forest,2.5,817,4.09,2015,2015,2015,FALSE
31188,Froeslev_2019_CA74,gITS7/ITS4,10.8488,56.2985,Europe,soil,0,11501,11501,shrubland,8.5,560,7.572282739,2014,2014,2014,FALSE
31190,Almeida_2018_65FE,gITS7/ITS4,13.1109,56.7009,Europe,soil,0,18026,18026,forest,7,1068,4.05,2014,2014,2014,TRUE
31193,van_der_Wal_2017_3070,fITS9/ITS4,5.63,52.25,Europe,soil,0,2887,2887,forest,9.9,915,4,2012,2012,2012,FALSE
31196,Martinovic_2021_SN,gITS7/ITS4,16.7307,49.2887,Europe,soil,0,1467,1467,forest,8.3,606,6.48,2017,2017,2017,FALSE
31197,Boeraeve_2021_II,ITS86F/ITS4,4.4644,50.8147,Europe,soil,0,65462,65462,forest,10.1,852,3.593,2019,2019,2019,FALSE
31201,Ramirez_2019_D0B2,fITS9/ITS4,5.84493,51.7544,Europe,root + rhizosphere soil,0,2789,2789,grassland,10.3,771,5.62,2014,2014,2014,FALSE
31205,Alzarhani_2019_add,ITS1F/ITS2,0.940455,51.6918,Europe,root,30668,0,30668,aquatic,10.7,529,7.6,2013,2013,2013,FALSE
31214,Ramirez_2019_D0B2,fITS9/ITS4,15.6889,46.1453,Europe,soil,0,2145,2145,grassland,11.1,978,6.4,2014,2014,2014,FALSE
31221,Lepinay_2021_SO,gITS7/ITS4,16.9495,48.6786,Europe,deadwood,0,29239,29239,forest,10.4,539,5.58,2016,2016,2016,FALSE
31222,Polackova_2016_KRTINY,gITS7/ITS4,16.6998,49.3055,Europe,soil,0,7926,7926,forest,8.6,590,5.53,2013,2013,2013,FALSE
31225,Odriozola_2021_QY,gITS7/ITS4,13.4838,48.9665,Europe,litter,0,17846,17846,forest,4.5,1204,4.4,2016,2016,2016,FALSE
31229,Goldmann_2015_EA26,ITS1F/ITS4,13.845,53.0513,Europe,soil,1340,3153,4493,forest,8.8,567,3.39,2011,2011,2011,FALSE
31239,Bahram_2020_AZ,ITS9MUNngs/ITS4ngsUni,23.8303,59.1859,Europe,soil,5046,4422,9468,forest,6.2,608,2.78,2016,2016,2016,FALSE
31241,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.90369,46.8016,Europe,soil,0,39104,39104,forest,1.2,1118,4.64,2015,2015,2015,FALSE
31246,Detheridge_2020_Z,ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs,-5.68671,-15.9812,Africa,soil,0,35563,35563,woodland,18.5,919,5.86,2018,2018,2018,FALSE
31249,Samonil_2020_GB,gITS7/ITS4,14.7078,48.6667,Europe,soil,0,27249,27249,forest,6.9,760,4.5,2015,2015,2015,FALSE
31251,Ramirez_2019_D0B2,fITS9/ITS4,8.87194,50.2344,Europe,soil,0,4739,4739,grassland,10.3,632,7.52,2014,2014,2014,FALSE
31258,Samonil_2020_GB,gITS7/ITS4,14.7056,48.6639,Europe,soil,0,4857,4857,forest,6.6,784,3.9,2015,2015,2015,FALSE
31267,Poosakkannu_2017_B342,fITS7/ITS4,24.7036,68.4878,Europe,shoot,0,4279,4279,desert,-0.4,411,6.1,2011,2011,2011,FALSE
31269,Goldmann_2015_EA26,ITS1F/ITS4,10.5333,51.3695,Europe,soil,2031,2865,4896,forest,7.3,800,4.99,2011,2011,2011,FALSE
31271,Egidi_AD_2019,fITS7/ITS4,-3.46492,34.6255,Africa,soil,0,90818,90818,grassland,15.2,355,7.992,2003,2015,2003 to 2015,FALSE
31274,Kyaschenko_2017_89D4,gITS7/ITS4,17.5307,60.072,Europe,litter,0,1589,1589,forest,6.1,578,4.5,2012,2012,2012,FALSE
31275,Goldmann_2015_EA26,ITS1F/ITS4,13.643,52.9207,Europe,soil,2823,4292,7115,forest,9,590,3.39,2011,2011,2011,FALSE
31276,Ramirez_2019_D0B2,fITS9/ITS4,13.1769,48.2878,Europe,soil,0,3905,3905,grassland,10,819,7.78,2014,2014,2014,FALSE
31294,Nacke_2016_8F49,ITS1F/ITS4,10.3114,51.2714,Europe,soil,2706,3055,5761,forest,7.8,617,3.8,2012,2012,2012,FALSE
31297,Lepinay_2021_SO,gITS7/ITS4,16.9438,48.6811,Europe,deadwood,0,9454,9454,forest,10.4,539,5.59,2016,2016,2016,FALSE
31298,Lepinay_2021_SO,gITS7/ITS4,16.9442,48.6808,Europe,deadwood,0,17272,17272,forest,10.4,539,6.6,2016,2016,2016,FALSE
31299,Baldrian_2016_DE02,gITS7/ITS4,14.7055,48.6669,Europe,deadwood,0,7261,7261,forest,6.9,760,3.61,2013,2013,2013,FALSE
31310,Tedersoo_2014_B9DD,ITS3/ITS4,22.8187,58.2806,Europe,soil,0,3034,3034,forest,6.9,575,6.67,2013,2013,2013,FALSE
31315,Santalahti_2018_3794,gITS7/ITS4,29.5833,67.7667,Europe,soil,0,9896,9896,forest,-0.3,538,4,2013,2013,2013,FALSE
31321,Kamutando_2017_6F2C,ITS1F/ITS4,28.5148,-25.9147,Africa,rhizosphere soil,29809,0,29809,grassland,16.3,794,5.9,2015,2015,2015,FALSE
31322,Mirmajlessi_2018_765D,ITS1F/ITS2,24.42,58.9,Europe,soil,0,38288,38288,cropland,6,667,6.35,2015,2015,2015,FALSE
31323,Mirmajlessi_2018_765D,ITS1F/ITS2,26.58,58.26,Europe,soil,0,38185,38185,cropland,5.6,606,6.35,2015,2015,2015,FALSE
31336,Kamutando_2017_6F2C,ITS1F/ITS4,28.4889,-25.9278,Africa,rhizosphere soil,39353,0,39353,grassland,16.1,706,4.5,2015,2015,2015,FALSE
31344,Lepinay_2021_SO,gITS7/ITS4,16.9447,48.6787,Europe,deadwood,0,14876,14876,forest,10.4,539,5.08,2016,2016,2016,FALSE
31345,Siles_2016_6850,ITS1F/ITS2,11.4507,46.5893,Europe,soil,49602,0,49602,forest,2.6,1050,4.13,2014,2014,2014,FALSE
31347,Sun_2015_42A8,gITS7/ITS4,29.5833,67.7667,Europe,soil,0,10366,10366,forest,-0.3,538,3.8,2011,2011,2011,FALSE
31349,Sun_2015_42A8,gITS7/ITS4,29.5833,67.7667,Europe,soil,0,6208,6208,forest,-0.3,538,3.8,2011,2011,2011,FALSE
31363,Samonil_2020_GB,gITS7/ITS4,14.709,48.6649,Europe,soil,0,5691,5691,forest,6.6,812,4.3,2015,2015,2015,FALSE
31365,Ramirez_2019_D0B2,fITS9/ITS4,13.9511,45.9853,Europe,soil,0,1729,1729,grassland,9.5,1829,6.16,2014,2014,2014,FALSE
31368,Glynou_2018_445A,ITS1F/ITS4,6.07,47.08,Europe,root,45502,0,45502,forest,10.1,1154,7.18,2013,2013,2013,FALSE
31371,Thiem_2018_B8AD,ITS1/ITS2,17.9153,53.0059,Europe,root,1801,0,1801,forest,8.5,508,6.5,2015,2015,2015,FALSE
31372,Nacke_2016_8F49,ITS1F/ITS4,10.3114,51.2714,Europe,soil,2249,2509,4758,forest,7.8,617,3.5,2012,2012,2012,FALSE
31377,Tedersoo_2014_B9DD,ITS3/ITS4,46.85,-24.755,Africa,soil,0,7671,7671,forest,21.5,1523,3.55,2010,2010,2010,FALSE
31387,Grau_2017_E29A,fITS7/ITS4,-21.55,74.4667,North America,soil,0,23607,23607,tundra,-11.6,153,4.9,2011,2011,2011,FALSE
31394,Dahl_2019_TG,gITS7/ITS4,11.06,47.44,Europe,soil,0,54335,54335,grassland,2.3,1377,6.8,2016,2016,2016,FALSE
31405,Sun_2015_42A8,gITS7/ITS4,29.5833,67.7667,Europe,soil,0,4776,4776,forest,-0.3,538,4,2011,2011,2011,FALSE
31409,Poosakkannu_2017_B342,fITS7/ITS4,24.7036,68.4878,Europe,rhizosphere soil,0,6207,6207,desert,-0.4,411,6.1,2011,2011,2011,FALSE
31410,Glynou_2018_445A,ITS1F/ITS4,21.74,38.91,Europe,root,24151,0,24151,forest,9.1,967,7.41,2013,2013,2013,FALSE
31414,Alzarhani_2019_add,ITS1F/ITS2,0.940699,51.6925,Europe,root,48737,0,48737,aquatic,10.7,529,7.6,2013,2013,2013,FALSE
31423,Samonil_2020_GB,gITS7/ITS4,14.7079,48.6658,Europe,soil,0,8304,8304,forest,6.6,784,4.9,2015,2015,2015,FALSE
31424,Boeraeve_2019_1AJ,ITS86F/ITS4,4.98986,50.8721,Europe,soil,0,9574,9574,forest,10.5,734,6.642,2018,2018,2018,FALSE
31426,van_der_Wal_2017_2D0D,fITS9/ITS4,5.63,52.25,Europe,deadwood,0,6830,6830,forest,9.9,915,4,2015,2015,2015,FALSE
31427,Harantova_2017_FU,gITS7/ITS4,12.6793,50.2421,Europe,soil,0,20236,20236,shrubland,7.3,723,6.2,2006,2006,2006,FALSE
31431,van_der_Wal_2017_3070,fITS9/ITS4,5.63,52.25,Europe,deadwood,0,17247,17247,forest,9.9,915,4,2016,2016,2016,FALSE
31456,Kamutando_2017_6F2C,ITS1F/ITS4,29.8144,-30.5611,Africa,soil,31121,0,31121,grassland,16,891,4.2,2015,2015,2015,FALSE
31461,van_der_Wal_2017_3070,fITS9/ITS4,5.63,52.25,Europe,deadwood,0,11422,11422,forest,9.9,915,4,2016,2016,2016,FALSE
31469,Rincon_2015_E6C1,ITS1F/ITS2,1.19,42.45,Europe,root,4268,0,4268,forest,7.5,1140,4.5,2010,2010,2010,FALSE
31470,Tedersoo_2016_ISME,ITS3/ITS4,27.3258,57.9246,Europe,soil,0,4797,4797,forest,5.7,623,2.82,2013,2013,2013,FALSE
31471,MerinoMartin_2021_4085,fITS7/ITS4,-1.33,51.78,Europe,soil,0,12387,12387,forest,10,698,6.2,2014,2014,2014,FALSE
31474,Uroz_2016_8F60,ITS1F/ITS2,4.083,47.3,Europe,rhizosphere soil,1368,0,1368,forest,8.8,1217,3.61,2008,2008,2008,FALSE
31495,Frey_2020_mDE,ITS3/ITS4,8.71667,47.05,Europe,soil,0,21675,21675,forest,5.6,2147,5.2,2014,2014,2014,TRUE
31500,Baldrian_2016_DE02,gITS7/ITS4,14.7059,48.6663,Europe,deadwood,0,6691,6691,forest,6.6,784,3.8,2013,2013,2013,FALSE
31502,Boeraeve_2021_II,ITS86F/ITS4,4.4383,50.7656,Europe,soil,0,2939,2939,forest,10,808,4.824,2019,2019,2019,FALSE
31511,Lepinay_2021_SO,gITS7/ITS4,16.9464,48.677,Europe,deadwood,0,7321,7321,forest,10.4,539,5.09,2016,2016,2016,FALSE
31520,Odriozola_2020_GA,gITS7/ITS4,16.7249,49.3199,Europe,rhizosphere soil,0,11601,11601,forest,7.8,656,5.4,2014,2014,2014,FALSE
31550,Ramirez_2019_D0B2,fITS9/ITS4,19.3364,42.6172,Europe,soil,0,4246,4246,grassland,8.2,2501,8.28,2014,2014,2014,FALSE
31554,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,38163,38163,forest,1.6,512,4.98,2017,2017,2017,FALSE
31555,Nacke_2016_8F49,ITS1F/ITS4,10.2388,51.268,Europe,soil,58,2904,2962,forest,7.5,778,4.2,2012,2012,2012,FALSE
31566,Poosakkannu_2017_B342,fITS7/ITS4,24.7036,68.4878,Europe,rhizosphere soil,0,4887,4887,desert,-0.4,411,6.1,2011,2011,2011,FALSE
31570,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,873,873,forest,10.3,824,4.8,2009,2009,2009,FALSE
31574,Voriskova_2014_7B88,ITS1/ITS4,14.6133,50.0939,Europe,litter,2019,0,2019,forest,9,579,4.1,2008,2008,2008,FALSE
31585,Poosakkannu_2017_B342,fITS7/ITS4,24.7036,68.4878,Europe,soil,0,6384,6384,desert,-0.4,411,5.1,2011,2011,2011,FALSE
31589,Sapkota_2018_119A,ITS1F/58A2R,9.74223,56.4509,Europe,soil,2310,0,2310,cropland,8.4,636,6.5,2013,2013,2013,FALSE
31592,Lepinay_2021_SO,gITS7/ITS4,16.949,48.6774,Europe,deadwood,0,21760,21760,forest,10.4,539,6.09,2016,2016,2016,FALSE
31617,Tedersoo_2016_ISME,ITS3/ITS4,21.7,61.7,Europe,soil,0,6568,6568,forest,4.8,638,3.05,2011,2011,2011,FALSE
31622,Perez-Valera_2018_JX,ITS1F/ITS4,-0.400476,39.8177,Europe,soil,15795,471,16266,shrubland,16.3,423,8.1,2014,2014,2014,FALSE
31634,Perez-Valera_2018_JX,ITS1F/ITS4,-0.204783,38.844,Europe,soil,4741,301,5042,shrubland,14.8,675,7.1,2014,2014,2014,FALSE
31639,Polackova_2016_KRTINY,gITS7/ITS4,16.7257,49.3157,Europe,soil,0,48555,48555,forest,7.8,654,4.35,2013,2013,2013,FALSE
31640,Clemmensen_2021_OP,fITS7/ITS4,18.849,68.3281,Europe,soil,0,806,806,forest,-0.9,450,4.92,2008,2008,2008,FALSE
31642,Bahram_2020_AZ,ITS9MUNngs/ITS4ngsUni,26.6461,57.5857,Europe,soil,3610,3317,6927,forest,5.9,618,6.82,2015,2015,2015,FALSE
31666,Perez-Valera_2018_JX,ITS1F/ITS4,-0.444396,39.8915,Europe,soil,7919,145,8064,shrubland,14.4,515,8,2014,2014,2014,FALSE
31667,Polackova_2016_KRTINY,gITS7/ITS4,16.6481,49.2631,Europe,soil,0,4517,4517,forest,8.8,558,5.52,2013,2013,2013,FALSE
31675,Odriozola_2021_QY,gITS7/ITS4,13.4942,49.084,Europe,root,0,2340,2340,forest,6.7,876,3.79,2016,2016,2016,FALSE
31677,Sapkota_2018_119A,ITS1F/58A2R,9.13668,56.4393,Europe,soil,5052,0,5052,cropland,8.3,752,5.4,2013,2013,2013,FALSE
31688,Boeraeve_2021_II,ITS86F/ITS4,4.4172,50.7426,Europe,root,0,5363,5363,forest,9.9,894,4.248,2019,2019,2019,FALSE
31692,Kamutando_2017_6F2C,ITS1F/ITS4,30.0239,-29.3749,Africa,rhizosphere soil,43193,1,43194,grassland,14.5,784,3.9,2015,2015,2015,FALSE
31694,Perez-Valera_2018_JX,ITS1F/ITS4,-0.231619,38.8563,Europe,soil,7015,233,7248,shrubland,14.8,743,7.35,2014,2014,2014,FALSE
31696,Harantova_2017_FU,gITS7/ITS4,12.6584,50.2383,Europe,soil,0,7720,7720,grassland,7.3,744,7.48,2008,2008,2008,FALSE
31698,DeBeeck_2014_14DC,ITS1F/ITS2,5.37278,51.1258,Europe,soil,268,0,268,forest,10.2,786,4.7,2009,2009,2009,FALSE
31699,FelipeLucia_2020_QA,fITS7/ITS4,10.2212,51.1704,Europe,soil,0,48499,48499,grassland,7.7,833,7.15,2011,2011,2011,FALSE
31707,Lanzen_2016_CCBC,ITS1F/ITS2,0.0767043,42.6369,Europe,soil,49580,0,49580,grassland,1.6,1282,5.45,2012,2012,2012,FALSE
31715,Froeslev_2019_CA74,gITS7/ITS4,8.97403,55.0153,Europe,soil,0,38144,38144,forest,8.8,851,4.586353978,2014,2014,2014,FALSE
31716,Nacke_2016_8F49,ITS1F/ITS4,10.2388,51.268,Europe,soil,2190,2751,4941,forest,7.5,778,4,2012,2012,2012,FALSE
31718,Boeraeve_2021_II,ITS86F/ITS4,4.4217,50.7515,Europe,soil,0,21133,21133,forest,10,861,4.081,2019,2019,2019,FALSE
31720,MerinoMartin_2021_4085,fITS7/ITS4,-1.32,51.77,Europe,rhizosphere soil,0,19706,19706,grassland,9.9,707,5.9,2014,2014,2014,FALSE
31722,Boeraeve_2019_1AJ,ITS86F/ITS4,4.99082,50.8866,Europe,soil,0,16759,16759,forest,10.4,739,5.221,2018,2018,2018,FALSE
31725,Boeraeve_2021_II,ITS86F/ITS4,4.4229,50.751,Europe,soil,0,18891,18891,forest,10,861,4.288,2019,2019,2019,FALSE
31729,Boeraeve_2021_II,ITS86F/ITS4,4.4393,50.7657,Europe,soil,0,10204,10204,forest,10,808,4.183,2019,2019,2019,FALSE
31730,Froeslev_2019_CA74,gITS7/ITS4,8.19077,55.6942,Europe,soil,0,22610,22610,forest,8.9,780,4.791181311,2014,2014,2014,FALSE
31752,Harantova_2017_FU,gITS7/ITS4,12.6793,50.2421,Europe,soil,0,11064,11064,shrubland,7.3,723,5.88,2015,2015,2015,FALSE
31753,Mikryukov_2021_SP,fITS7/ITS4,59.425,56.801,Asia,deadwood,0,37015,37015,forest,1.7,556,4.675,2017,2017,2017,FALSE
31755,Baldrian_2016_DE02,gITS7/ITS4,14.7043,48.6656,Europe,deadwood,0,8132,8132,forest,6.6,784,3.64,2013,2013,2013,FALSE
31757,Boeraeve_2021_II,ITS86F/ITS4,4.4238,50.7502,Europe,root,0,6851,6851,forest,10,861,4.199,2019,2019,2019,FALSE
31758,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.90766,46.8023,Europe,soil,0,18410,18410,forest,1.2,1118,4.28,2015,2015,2015,FALSE
31760,van_der_Wal_2017_2D0D,fITS9/ITS4,5.63,52.25,Europe,deadwood,0,7612,7612,forest,9.9,915,4,2015,2015,2015,FALSE
31767,Tedersoo_2014_B9DD,ITS3/ITS4,39.5446,51.9079,Asia,soil,0,5944,5944,forest,6.7,580,4.98,2011,2011,2011,FALSE
31782,Tedersoo_2016_ISME,ITS3/ITS4,27.3118,58.2711,Europe,soil,0,5194,5194,forest,5.8,632,4.29,2011,2011,2011,FALSE
31789,Sudova_2020_Y,ITS1F/ITS4 then ITS1/ITS4,7.9271,58.2926,Europe,root,959,0,959,aquatic,6.7,1500,5.36,2010,2010,2010,FALSE
31790,Nkuekam_2018_1C32,ITS1F/ITS4,30.0161,-25.5211,Africa,soil,26413,0,26413,grassland,13,850,7.19,2016,2016,2016,FALSE
31796,Boeraeve_2021_II,ITS86F/ITS4,4.4235,50.75,Europe,soil,0,12504,12504,forest,10,861,4.102,2019,2019,2019,FALSE
31799,Mikryukov_2021_SP,fITS7/ITS4,59.863,56.848,Asia,litter,0,17683,17683,forest,1.6,512,4.825,2017,2017,2017,FALSE
31815,Boeraeve_2021_II,ITS86F/ITS4,4.4178,50.7422,Europe,root,0,16901,16901,forest,9.9,894,4.368,2019,2019,2019,FALSE
31816,Boeraeve_2019_1AJ,ITS86F/ITS4,4.93645,50.8512,Europe,soil,0,18020,18020,forest,10.5,731,3.6,2018,2018,2018,FALSE
31817,PradaSalcedo_2021_GT,fITS7/ITS4,29.58,62.67,Europe,soil,0,61986,61986,forest,3,639,3.8,2017,2017,2017,FALSE
31833,Odriozola_2021_QY,gITS7/ITS4,13.9312,48.7509,Europe,soil,0,31947,31947,forest,5.1,979,3.85,2016,2016,2016,FALSE
31837,Ramirez_2019_D0B2,fITS9/ITS4,14.9783,46.3211,Europe,root + rhizosphere soil,0,25500,25500,grassland,8.9,1462,7.29,2014,2014,2014,FALSE
31842,Almario_2017_2082,ITS9/ITS4,6.40244,45.0607,Europe,rhizosphere soil,0,26610,26610,shrubland,-0.6,1003,7.25,2013,2013,2013,FALSE
31869,Perez-Valera_2018_JX,ITS1F/ITS4,-0.455591,39.8091,Europe,soil,13877,116,13993,shrubland,15.9,466,8.3,2014,2014,2014,FALSE
31881,Boeraeve_2019_1AJ,ITS86F/ITS4,4.93659,50.8498,Europe,soil,0,17412,17412,forest,10.4,739,3.697,2018,2018,2018,FALSE
31886,Froeslev_2019_CA74,gITS7/ITS4,10.404,57.6447,Europe,soil,0,18230,18230,grassland,8.3,706,4.55044012,2014,2014,2014,FALSE
31888,DeBeeck_2015_8CE2,ITS86F/ITS4,5.26389,51.2361,Europe,soil,0,969,969,forest,10.3,824,4.8,2011,2011,2011,FALSE
31891,Ramirez_2019_D0B2,fITS9/ITS4,19.5272,42.9975,Europe,soil,0,5385,5385,grassland,7.6,1464,7.06,2014,2014,2014,FALSE
31893,Odriozola_2020_GA,gITS7/ITS4,16.7452,49.2871,Europe,rhizosphere soil,0,14742,14742,forest,8.2,581,5.01,2014,2014,2014,FALSE
31895,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.85711,46.7365,Europe,soil,0,10173,10173,forest,0.8,1044,4.11,2015,2015,2015,FALSE
31896,Rincon_2015_E6C1,ITS1F/ITS2,1.19,42.45,Europe,soil,3073,0,3073,forest,7.5,1047,4.9,2010,2010,2010,FALSE
31904,Ramirez_2019_D0B2,fITS9/ITS4,13.8636,45.6503,Europe,root + rhizosphere soil,0,10447,10447,grassland,11.6,1386,7.44,2014,2014,2014,FALSE
31905,Tedersoo_2014_B9DD,ITS3/ITS4,26.5752,58.2442,Europe,soil,0,3581,3581,forest,5.6,595,6.73,2012,2012,2012,FALSE
31906,Odriozola_2020_GA,gITS7/ITS4,16.8006,49.3189,Europe,soil,0,11366,11366,forest,8.1,574,4.8,2014,2014,2014,FALSE
31908,Samonil_2020_GB,gITS7/ITS4,14.7049,48.6634,Europe,soil,0,53594,53594,forest,6.6,784,4.3,2015,2015,2015,FALSE
31911,Kamutando_2017_6F2C,ITS1F/ITS4,29.2411,-25.8407,Africa,rhizosphere soil,30020,0,30020,grassland,16.3,785,4.7,2015,2015,2015,FALSE
31919,Clemmensen_2021_OP,fITS7/ITS4,18.849,68.3281,Europe,soil,0,790,790,forest,-0.9,450,4.76,2008,2008,2008,FALSE
31929,Froeslev_2019_CA74,gITS7/ITS4,9.87993,57.5177,Europe,soil,0,1211,1211,grassland,8.5,677,7.745842178,2014,2014,2014,FALSE
31936,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.90116,46.8002,Europe,soil,0,18127,18127,forest,1.2,1118,4.08,2015,2015,2015,FALSE
31939,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.85448,46.7352,Europe,soil,0,7225,7225,forest,0.8,1044,4.22,2015,2015,2015,FALSE
31940,Perez-Valera_2018_JX,ITS1F/ITS4,-0.601522,39.8113,Europe,soil,9205,16,9221,shrubland,13,492,7.1,2014,2014,2014,FALSE
31941,Ramirez_2019_D0B2,fITS9/ITS4,8.75667,50.2442,Europe,soil,0,8971,8971,grassland,10.3,589,4.16,2014,2014,2014,FALSE
31943,Merges_2018_DD53,ITS3_KYO2/ITS4_KYO3,9.85578,46.7354,Europe,soil,0,13216,13216,forest,0.8,1044,4.17,2015,2015,2015,FALSE
31963,Ramirez_2019_D0B2,fITS9/ITS4,23.2408,40.84,Europe,soil,0,10324,10324,grassland,11.8,522,7.08,2014,2014,2014,FALSE
31968,Tedersoo_2016_ISME,ITS3/ITS4,27.3118,58.262,Europe,soil,0,6118,6118,forest,5.7,636,3.74,2011,2011,2011,FALSE
31976,van_der_Wal_2017_3070,fITS9/ITS4,5.63,52.25,Europe,soil,0,2861,2861,forest,9.9,915,4,2016,2016,2016,FALSE
31986,Ramirez_2019_D0B2,fITS9/ITS4,23.0414,40.8811,Europe,soil,0,9522,9522,grassland,13.9,481,7.81,2014,2014,2014,FALSE
31987,Polackova_2016_KRTINY,gITS7/ITS4,16.6742,49.294,Europe,soil,0,9136,9136,forest,8.9,511,5.3,2013,2013,2013,FALSE
31990,Ahonen_2021_mDW,fITS7/ITS4,21.3158,69.5165,Europe,soil,0,1934,1934,tundra,-0.5,416,4.43,2013,2013,2013,TRUE
31997,Nkuekam_2018_1C32,ITS1F/ITS4,30.5503,-25.8358,Africa,soil,17093,0,17093,grassland,17.1,803,6.16,2016,2016,2016,FALSE
31998,Nacke_2016_8F49,ITS1F/ITS4,10.2387,51.2677,Europe,soil,1647,2071,3718,forest,7.5,778,3.8,2012,2012,2012,FALSE
32006,Ramirez_2019_D0B2,fITS9/ITS4,14.9783,46.3211,Europe,soil,0,3246,3246,grassland,8.9,1462,7.36,2014,2014,2014,FALSE
32010,delPilarMartinezDiz_2019_87A2,ITS3_KYO2/ITS4,-2.85282,42.5928,Europe,rhizosphere soil,110518,0,110518,cropland,13,598,8.2,2017,2017,2017,FALSE
32027,Ramirez_2019_D0B2,fITS9/ITS4,8.73638,50.1132,Europe,root + rhizosphere soil,0,5090,5090,grassland,10.5,638,8.2,2014,2014,2014,FALSE
32032,Odriozola_2021_QY,gITS7/ITS4,13.4546,49.0049,Europe,litter,0,13938,13938,forest,4.8,1127,5.28,2016,2016,2016,FALSE
32033,Ramirez_2019_D0B2,fITS9/ITS4,6.00528,51.9308,Europe,root + rhizosphere soil,0,6551,6551,grassland,10.2,795,6.37,2014,2014,2014,FALSE
32036,Polackova_2016_KRTINY,gITS7/ITS4,16.7628,49.3074,Europe,litter,0,14780,14780,forest,7.8,648,5.71,2013,2013,2013,FALSE
32037,Ramirez_2019_D0B2,fITS9/ITS4,13.4478,48.5094,Europe,root + rhizosphere soil,0,23293,23293,grassland,9.2,859,5.26,2014,2014,2014,FALSE
32047,Ramirez_2019_D0B2,fITS9/ITS4,19.2233,42.3786,Europe,soil,0,2763,2763,grassland,15.4,1684,7.3,2014,2014,2014,FALSE
32056,Boeraeve_2021_II,ITS86F/ITS4,4.4615,50.8123,Europe,soil,0,18160,18160,forest,10.1,852,4.491,2019,2019,2019,FALSE
32060,Querejeta_2021_mDX,ITS1F/ITS2,-2.06667,37.0833,Europe,soil,991,0,991,shrubland,17.6,237,7.73,2015,2015,2015,TRUE
32061,Querejeta_2021_mDX,ITS1F/ITS2,-2.06667,37.0833,Europe,soil,1595,0,1595,shrubland,17.6,237,7.73,2015,2015,2015,TRUE
32062,Querejeta_2021_mDX,ITS1F/ITS2,-2.06667,37.0833,Europe,soil,575,0,575,shrubland,17.6,237,7.73,2015,2015,2015,TRUE
32063,Querejeta_2021_mDX,ITS1F/ITS2,-2.06667,37.0833,Europe,soil,1947,0,1947,shrubland,17.6,237,7.73,2015,2015,2015,TRUE
32064,Froeslev_2019_CA74,gITS7/ITS4,8.89773,55.1432,Europe,soil,0,30606,30606,grassland,8.7,878,4.963106944,2014,2014,2014,FALSE
32069,Polackova_2016_KRTINY,gITS7/ITS4,16.6357,49.2741,Europe,soil,0,4711,4711,forest,8.6,604,5.18,2013,2013,2013,FALSE
32078,Froeslev_2019_CA74,gITS7/ITS4,10.3688,55.135,Europe,soil,0,12707,12707,shrubland,8.6,614,4.454898532,2014,2014,2014,FALSE
32086,Detheridge_2020_Z,ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs,-5.66339,-15.9446,Africa,soil,0,29519,29519,woodland,19.3,888,5.13,2018,2018,2018,FALSE
32089,Boeraeve_2021_II,ITS86F/ITS4,4.4239,50.752,Europe,root,0,8639,8639,forest,10,861,4.121,2019,2019,2019,FALSE
32090,Boeraeve_2021_II,ITS86F/ITS4,4.4211,50.7509,Europe,soil,0,9460,9460,forest,10,861,4.27,2019,2019,2019,FALSE
32091,Boeraeve_2021_II,ITS86F/ITS4,4.4222,50.7512,Europe,root,0,2235,2235,forest,10,861,4.233,2019,2019,2019,FALSE
32092,Boeraeve_2021_II,ITS86F/ITS4,4.4222,50.7503,Europe,soil,0,12975,12975,forest,10,861,4.157,2019,2019,2019,FALSE
32098,Odriozola_2021_QY,gITS7/ITS4,13.4459,49.0126,Europe,soil,0,18268,18268,forest,4.8,1124,4.42,2016,2016,2016,FALSE
32102,Nacke_2016_8F49,ITS1F/ITS4,10.3114,51.2714,Europe,soil,2061,2528,4589,forest,7.8,617,3.9,2012,2012,2012,FALSE
